ricochetAngle0Radians,ricochetAngle0Degrees,ricochetAngle1Radians,ricochetAngle1Degrees,armorRadians,armorDegrees,fuseRadians,fuseDegrees
0.3447897097219655,19.754995186609392,0.8426447371395368,48.27998706700611,0.0,0.0,0.0,0.0
0.3390201253125087,19.424422350403038,0.8408106493485656,48.17490157732699,0.0,0.0,0.0,0.0
0.33311577436824147,19.086127960532444,0.8389614919569088,48.068952663129636,0.0,0.0,0.0,0.0
0.32706927557752197,18.73968909899326,0.8370971359565449,47.962132932798895,0.0,0.0,0.0,0.0
0.32087250866322825,18.384640508177924,0.8352174503187364,47.85443487894111,0.0,0.0,0.0,0.0
0.3145165054861772,18.020468351561156,0.83332230194123,47.745850875358926,0.0,0.0,0.0,0.0
0.3079913195445966,17.646602736570486,0.8314115555938654,47.6363731739349,0.0,0.0,0.0,0.0
0.3012858683801836,17.26240868511854,0.8294850738625349,47.525993901420605,0.0,0.0,0.0,0.0
0.29438774167096415,16.8671751381338,0.8275427170914059,47.41470505612626,0.0,0.0,0.0,0.0
0.28728296539944237,16.460101443390908,0.8255843433233856,47.30249850450956,0.0,0.0,0.0,0.0
0.2810622005530001,16.103677872346417,0.8239050300242498,47.206280939988886,0.0,0.0,0.0,0.0
0.27353096173432195,15.67216967353107,0.8219164878443204,47.09234586569519,0.0,0.0,0.0,0.0
0.26574169387249996,15.225877499551778,0.8199115095140816,46.97746906935732,0.0,0.0,0.0,0.0
0.2576708907453625,14.763454543085814,0.817889943582458,46.86164187346785,0.0,0.0,0.0,0.0
0.24929109879144118,14.283327830928437,0.8158516359794358,46.74485545046525,0.0,0.0,0.0,0.0
0.24056991573867176,13.78364084964373,0.813796429944614,46.627100818640145,0.0,0.0,0.0,0.0
0.23146863610905646,13.262175938698384,0.8117241659534831,46.50836883791141,0.0,0.0,0.0,0.0
0.2233846390251339,12.798997024193556,0.8099461106223337,46.406493771695814,0.0,0.0,0.0,0.0
0.2134471708758019,12.229622040191153,0.80784169377997,46.28591956829212,0.0,0.0,0.0,0.0
0.2029643903623308,11.629002959207277,0.8057197467531223,46.16434095930342,0.0,0.0,0.0,0.0
0.19184678073793396,10.992010849455314,0.8035800985879548,46.04174814979641,0.0,0.0,0.0,0.0
0.17997657729935276,10.311898290462933,0.8014225751714353,45.9181311638292,0.0,0.0,0.0,0.0
0.16915336127243238,9.691773691362044,0.7995705610935877,45.81201857356972,0.0,0.0,0.0,0.0
0.15541516116518195,8.904632807110419,0.7973793237895378,45.686469924136034,0.0,0.0,0.0,0.0
0.140251405527042,8.035813607477293,0.7951696948557465,45.55986751193981,0.0,0.0,0.0,0.0
0.12313632561297672,7.055191762372226,0.7929414870926154,45.4322006112341,0.0,0.0,0.0,0.0
0.10631183873616602,6.091219671857733,0.7910281279677726,45.322573208687764,0.0,0.0,0.0,0.0
0.08214931808273213,4.706809216018287,0.7887648604959925,45.192897534645525,0.0,0.0,0.0,0.0
0.04658494632695924,2.669120813378231,0.7864824581561489,45.062125513421705,0.0,0.0,0.0,0.0
0.0,0.0,0.7841807191374364,44.93024558210889,0.0,0.0,0.0,0.0
0.0,0.0,0.782203516136936,44.81696019493961,0.0,0.0,0.0,0.0
0.0,0.0,0.7798652658956308,44.68298832466738,0.0,0.0,0.0,0.0
0.0,0.0,0.7775070785974927,44.54787414518271,0.0,0.0,0.0,0.0
0.0,0.0,0.775480838944984,44.43177916481191,0.0,0.0,0.0,0.0
0.0,0.0,0.7730849890963961,44.29450708014076,0.0,0.0,0.0,0.0
0.0,0.0,0.7706685655149749,44.15605620740944,0.0,0.0,0.0,0.0
0.0,0.0,0.7685917157607388,44.037061481808934,0.0,0.0,0.0,0.0
0.0,0.0,0.7661364074683686,43.896382679252646,0.0,0.0,0.0,0.0
0.0,0.0,0.76365984919961,43.75448634273455,0.0,0.0,0.0,0.0
